0.00, 1.00, 1.00, 1.00, 1.00
1.00, 2.00, 2.00, 1.00, 1.00
2.00, 4.00, 4.00, 1.00, 1.00
3.00, 8.00, 8.00, 2.00, 2.00
4.00, 16.00, 16.00, 3.00, 3.00
5.00, 32.00, 32.00, 4.00, 4.00
6.00, 60.80, 57.60, 4.00, 3.20
7.00, 109.10, 96.60, 4.00, 2.50
8.00, 184.50, 150.80, 4.00, 1.90
9.00, 293.50, 218.00, 4.00, 1.60
10.00, 444.10, 301.20, 4.00, 1.30
11.00, 647.10, 406.00, 4.00, 1.10
12.00, 906.40, 518.60, 4.70, 1.80
13.00, 1231.60, 650.40, 4.70, 1.50
14.00, 1637.30, 811.40, 4.90, 1.30
15.00, 2122.50, 970.40, 5.60, 1.60
16.00, 2701.50, 1158.00, 5.70, 1.10
17.00, 3380.30, 1357.60, 5.80, 1.20
18.00, 4173.50, 1586.40, 6.50, 1.40
19.00, 5087.30, 1827.60, 6.60, 1.30
20.00, 6126.30, 2078.00, 6.60, 0.70
21.00, 7307.10, 2361.60, 6.60, 0.30
22.00, 8636.60, 2659.00, 6.60, 0.30
23.00, 10123.30, 2973.40, 6.60, 0.20
24.00, 11772.50, 3298.40, 6.60, 0.00
25.00, 13599.80, 3654.60, 6.60, 0.00
26.00, 15609.80, 4020.00, 6.60, 0.00
27.00, 17816.20, 4412.80, 6.60, 0.00
28.00, 20225.80, 4819.20, 6.60, 0.00
29.00, 22846.70, 5241.80, 6.60, 0.00
30.00, 25694.90, 5696.40, 6.60, 0.00
31.00, 28775.20, 6160.60, 6.60, 0.00
32.00, 32086.50, 6622.60, 6.60, 0.00
33.00, 35659.30, 7145.60, 6.60, 0.00
34.00, 39489.90, 7661.20, 6.60, 0.00
35.00, 43590.20, 8200.60, 6.60, 0.00
36.00, 47963.20, 8746.00, 6.60, 0.00
37.00, 52635.50, 9344.60, 6.60, 0.00
38.00, 57594.80, 9918.60, 6.60, 0.00
39.00, 62877.30, 10565.00, 6.60, 0.00
40.00, 68474.80, 11195.00, 6.60, 0.00
41.00, 74372.89, 11842.44, 6.89, 0.00
42.00, 80690.62, 12481.25, 7.25, 0.00
43.00, 87351.57, 13205.43, 7.29, 0.00
44.00, 94217.67, 13909.33, 7.33, 0.00
45.00, 101553.33, 14671.33, 7.33, 0.00
46.00, 109339.50, 15473.00, 6.50, 0.00
47.00, 117426.00, 16173.00, 6.50, 0.00
48.00, 125890.00, 16928.00, 6.50, 0.00
49.00, 134799.50, 17819.00, 6.50, 0.00
50.00, 144097.00, 18595.00, 6.50, 0.00
51.00, 154262.00, 19562.00, 7.00, 0.00
52.00, 164429.00, 20334.00, 7.00, 0.00
